"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000197763",2.55934588345411,-0.117393355168967,0.59245683760107,-0.198146679586494,0.842930303770008,0.999893216865001
"ENSG00000159685",2.62049640431625,-0.243085786152488,0.576902914228565,-0.42136342208904,0.6734897247357,0.999893216865001
"ENSG00000114554",7.54838403396286,-0.0275900177032854,0.36083566843062,-0.0764614480139463,0.939051984180349,0.999893216865001
"ENSG00000163870",4.67739934339467,-0.00590626179200905,0.449959034479132,-0.0131262211433227,0.989527091551896,0.999893216865001
"ENSG00000073111",4.1093475468629,-0.662918255151467,0.449271271800628,-1.47554116357043,0.140067109971754,0.999893216865001
"ENSG00000114631",2.12432304206417,0.382930965435414,0.700135930780726,0.546938028174622,0.584421308558362,0.999893216865001
"ENSG00000114626",3.80584125607733,0.0514075225002589,0.498750316701649,0.103072661367373,0.917905302503283,0.999893216865001
"ENSG00000074416",6.36081347151688,0.0575038368140704,0.394113415532229,0.145906824147091,0.883994944355583,0.999893216865001
"ENSG00000058262",9.4190753345719,0.058023324535305,0.330150386826754,0.175748164625815,0.860491794272368,0.999893216865001
"ENSG00000175792",5.73697167295476,-0.0629555980723906,0.406513000124049,-0.15486736722609,0.876925880396879,0.999893216865001
"ENSG00000132394",3.36605782380176,-0.186987701416555,0.51347766327625,-0.364159368147541,0.715739006398143,0.999893216865001
"ENSG00000179348",4.11219141716291,-0.150622401165353,0.471981215643641,-0.319127957158103,0.749629484428383,0.999893216865001
"ENSG00000163902",8.48404894355385,0.0767184076567188,0.346648252744419,0.221314854609357,0.824847284437802,0.999893216865001
"ENSG00000075785",8.60709208911438,0.1043162702666,0.345380069439215,0.302033265659988,0.76262670411398,0.999893216865001
"ENSG00000177646",4.99004230648249,0.0195764696746528,0.436969396626718,0.0448005508527089,0.964266286018312,0.999893216865001
"ENSG00000172780",3.12000958424965,0.260742441939232,0.56424595332395,0.46210777481559,0.644004034994833,0.999893216865001
"ENSG00000261796",4.61411190148278,-0.031980854175807,0.451398306388543,-0.0708484141902812,0.943518399652713,0.999893216865001
"ENSG00000240682",4.48812770112262,-0.187017619002025,0.448761860346031,-0.416741339956607,0.676867613019309,0.999893216865001
"ENSG00000169714",7.4199924092891,-0.0602617242822932,0.36199123076011,-0.166472884317544,0.867784820584495,0.999893216865001
"ENSG00000181789",7.98406769037198,0.0195783901722512,0.353047732084206,0.0554553630940235,0.955775690284443,0.999893216865001
"ENSG00000183624",4.42656628509825,-0.112972975996788,0.455700495623961,-0.247910583994652,0.804203590650816,0.999893216865001
"ENSG00000184897",4.55057733494994,-0.0586563533985709,0.452805396348208,-0.129539872695033,0.896930476873185,0.999893216865001
"ENSG00000129071",4.5518200393096,-0.159407598570459,0.447389129903659,-0.356306373837885,0.721611136517474,0.999893216865001
"ENSG00000163913",3.49147907120992,-0.243439533014719,0.501591942120236,-0.485333819330703,0.627439569382944,0.999893216865001
"ENSG00000004399",6.11318624123481,-0.095781590175581,0.396879851171995,-0.241336489853884,0.80929433171546,0.999893216865001
"ENSG00000172765",4.11759085431493,0.0785170428800942,0.482007794297946,0.162895795065837,0.870600481659925,0.999893216865001
"ENSG00000196455",4.99004230648249,0.0195764696746528,0.436969396626718,0.0448005508527089,0.964266286018312,0.999893216865001
"ENSG00000017260",7.29817165534165,0.0360518655058781,0.368964009958614,0.0977110626858212,0.922161730843238,0.999893216865001
"ENSG00000034533",2.18230440616572,-0.243669064697954,0.626260314136995,-0.389085910758591,0.697212595527239,0.999893216865001
"ENSG00000114670",2.30815867132513,0.0718392364358583,0.636905263259451,0.112794226362977,0.910193695826862,0.999893216865001
"ENSG00000198585",4.55583519381723,0.0461605496199332,0.458883629012608,0.100593149769274,0.919873434815229,0.999893216865001
"ENSG00000114686",6.23501638444373,-0.20281616681019,0.38474929469379,-0.527138501895384,0.598097411339652,0.999893216865001
"ENSG00000138246",6.86105922907548,-0.0151738392397138,0.376708059239563,-0.04028010250257,0.967869816806081,0.999893216865001
"ENSG00000240303",4.49248796319812,0.12855786295951,0.467452854119217,0.275017815864535,0.783302550806986,0.999893216865001
"ENSG00000274810",5.80226374319293,0.0403063552318237,0.409560539450847,0.0984136686748872,0.921603821335261,0.999893216865001
"ENSG00000081307",5.54934409801555,-0.0445947897324281,0.413889953646274,-0.107745523513094,0.914197557142646,0.999893216865001
"ENSG00000113971",4.99004230648249,0.0195764696746528,0.436969396626718,0.0448005508527089,0.964266286018312,0.999893216865001
"ENSG00000091527",7.67100691750877,-0.0575992452371956,0.356741033743056,-0.16145954569017,0.87173147112316,0.999893216865001
"ENSG00000163781",5.04863016204189,-0.317525996259546,0.419305721652384,-0.757266070704336,0.448890473815265,0.999893216865001
"ENSG00000144867",6.05091359580755,0.0395020110265588,0.401281938448085,0.0984395439758105,0.921583275595052,0.999893216865001
"ENSG00000163785",6.05055076777898,0.0394692567342288,0.401266922926142,0.0983616004190148,0.921645165200751,0.999893216865001
"ENSG00000114019",7.17291790113031,0.0701327833839555,0.373124416839897,0.18796085224851,0.850907339536754,0.999893216865001
"ENSG00000129055",5.61372671661522,-0.0229630982046491,0.412879248281012,-0.055616983174267,0.955646934829092,0.999893216865001
"ENSG00000182923",4.05453384518599,0.0493128347055713,0.483310036849295,0.10203147244167,0.918731694039846,0.999893216865001
"ENSG00000154928",2.61968231557953,-0.243381485022558,0.583717025335561,-0.416951150058791,0.676714139030884,0.999893216865001
"ENSG00000174611",1.68412239677503,-0.317374932776284,0.728729162466045,-0.435518364192091,0.663186212196977,0.999893216865001
"ENSG00000073711",4.55205211911097,-0.0584864322097205,0.452867046832915,-0.129147025862756,0.897241312292339,0.999893216865001
"ENSG00000174579",4.05206253472987,-0.0679245295773216,0.47790111762861,-0.142130928494935,0.886976588756341,0.999893216865001
"ENSG00000114054",4.86527873815256,-0.0292888141337659,0.440030908778416,-0.0665608109554747,0.94693134485219,0.999893216865001
"ENSG00000118007",5.48880552141009,-0.150204979885037,0.410873186229576,-0.365575036091816,0.714682205839845,0.999893216865001
"ENSG00000168917",4.23790720689844,0.0190956417435074,0.47563954936699,0.0401472959280216,0.967975695476387,0.999893216865001
"ENSG00000158092",4.92754230648249,-0.00466216933021653,0.438500656659465,-0.0106320692099604,0.991516995949349,0.999893216865001
"ENSG00000174564",2.12372182002342,0.135277754243455,0.688976035791541,0.196346095097544,0.844339284810946,0.999893216865001
"ENSG00000158163",1.9311846900732,-0.702773845723023,0.63941025652909,-1.09909692337106,0.27172579175891,0.999893216865001
"ENSG00000138231",3.24156218903634,-0.124801825250669,0.526180229708066,-0.237184558074163,0.812513615430491,0.999893216865001
"ENSG00000114098",4.80205647246977,-0.0544493232357823,0.441508188263489,-0.123325738192849,0.901849160271448,0.999893216865001
"ENSG00000158186",6.05126703457464,0.0395336716646387,0.401296448073911,0.098514880593604,0.921523456431215,0.999893216865001
"ENSG00000114107",2.6185423577589,-0.564976133827832,0.562364608196931,-1.00464382998652,0.315068384168065,0.999893216865001
"ENSG00000158234",3.24176597499445,-0.124893415132401,0.526181305727476,-0.237358138293661,0.812378962625254,0.999893216865001
"ENSG00000051382",4.98952785046584,-0.0748745504484188,0.432557670345366,-0.173097266749742,0.862574973341158,0.999893216865001
"ENSG00000175110",4.61384396791828,-0.132504204786141,0.44592845739244,-0.297142293992531,0.766357875802436,0.999893216865001
"ENSG00000184432",8.10812910639634,-0.00989950553383829,0.349683617584949,-0.0283098922454765,0.977414990892218,0.999893216865001
"ENSG00000114115",4.42453873891823,-0.214968914415265,0.457973115915634,-0.469391994736358,0.638789469366487,0.999893216865001
"ENSG00000114120",6.17527226786238,0.078423329922259,0.39980401488985,0.196154433176129,0.844489292200532,0.999893216865001
"ENSG00000155893",2.99437049145736,0.184724165676637,0.569460072071235,0.324384754500452,0.745646760417922,0.999893216865001
"ENSG00000177311",7.54659174342085,0.0354068321012687,0.363459439498216,0.0974161852837022,0.922395891862993,0.999893216865001
"ENSG00000155903",4.92854646245622,-0.00455345702356633,0.439190435584199,-0.0103678419533646,0.991727807176126,0.999893216865001
"ENSG00000114125",5.80154747639727,0.0402394638164348,0.409530686311996,0.0982575058753446,0.921727820242427,0.999893216865001
"ENSG00000285558",1.99514139813062,0.0193746116119629,0.674959179084017,0.0287048642530591,0.9770999768548,0.999893216865001
"ENSG00000069849",7.6096910031195,0.0512146881751795,0.362784203637993,0.141171218762007,0.887734682441822,0.999893216865001
"ENSG00000114126",4.6780385561141,0.0976331780287216,0.455837039961579,0.214184389309282,0.83040326914368,0.999893216865001
"ENSG00000175066",3.99203384518599,0.0195757295472986,0.484592206993762,0.0403962945849654,0.967777184332571,0.999893216865001
"ENSG00000114127",5.73869209572415,-0.0627913625166934,0.406585566564064,-0.15443578838109,0.877266137086219,0.999893216865001
"ENSG00000175054",5.61109391184941,-0.106094371618095,0.408661431013948,-0.259614349597073,0.795161266396986,0.999893216865001
"ENSG00000144935",3.92976427796894,-0.0107575823783999,0.486744096265226,-0.022101104997354,0.982367305031907,0.999893216865001
"ENSG00000163710",6.49117398331821,0.171573692480273,0.396388260038348,0.432842517746803,0.665129182402546,0.999893216865001
"ENSG00000163714",6.17322453563642,-0.15033501754462,0.388844804702741,-0.386619586339969,0.699037855645556,0.999893216865001
"ENSG00000175040",4.17842012947069,-0.00888077767709819,0.474434538986036,-0.0187186575751382,0.985065544269632,0.999893216865001
"ENSG00000181804",1.43444139058843,-0.0627473443742891,0.792013424748069,-0.0792251020167346,0.936853578819663,0.999893216865001
"ENSG00000181744",4.92684833464296,0.0935329300706569,0.44518388111084,0.210099543220815,0.833589981980496,0.999893216865001
"ENSG00000152952",9.80006255083453,0.23620178393267,0.333562396026952,0.708118741039335,0.478871522331692,0.999893216865001
"ENSG00000114698",5.23994262192674,0.0195979763947262,0.430045789981664,0.0455718364213305,0.963651517121972,0.999893216865001
"ENSG00000188313",3.67619463951459,-0.260849465461018,0.489986160885114,-0.532360883396824,0.594476071837424,0.999893216865001
"ENSG00000163754",5.79889116787988,0.0401425021917769,0.410487728197011,0.0977922101790843,0.922097293111429,0.999893216865001
"ENSG00000071794",5.17670606432637,-0.181884062058741,0.421950791948822,-0.431055150338007,0.666428270373431,0.999893216865001
"ENSG00000163755",4.92694304678384,-0.00472689941413933,0.439122786503699,-0.0107644138710609,0.991411406230299,0.999893216865001
"ENSG00000169908",7.42129235444763,-0.122331101138114,0.36434703013826,-0.335754352359323,0.737056115323486,0.999893216865001
"ENSG00000018408",7.73483831807602,-0.0418607340278407,0.356853752195498,-0.117305012964829,0.90661835268807,0.999893216865001
"ENSG00000114744",4.30228255189391,-0.169453086853073,0.458503842048062,-0.369578335693228,0.711696695557076,0.999893216865001
"ENSG00000206199",2.62001203499878,-0.0704650073624156,0.587030989291977,-0.120036264946428,0.904454420366023,0.999893216865001
"ENSG00000082996",5.11440097853732,0.0667982795189345,0.435080240032219,0.153530942968101,0.877979590605643,0.999893216865001
"ENSG00000070087",7.67207662307152,-0.0575182940394078,0.356786036566199,-0.161212290124857,0.871926201610192,0.999893216865001
"ENSG00000196428",4.92682603968683,-0.00473801459038969,0.438471432500795,-0.01080575435295,0.991378423216381,0.999893216865001
"ENSG00000120742",7.04892205710405,0.0366737954563232,0.374314588425293,0.0979758646613442,0.921951458354034,0.999893216865001
"ENSG00000144895",5.98805076777898,0.0195771532592364,0.401956166108921,0.0487046969542728,0.961154632691936,0.999893216865001
"ENSG00000198843",7.11059671649116,-0.0139739255244524,0.372027299841151,-0.0375615594081914,0.970037257426961,0.999893216865001
"ENSG00000181788",4.36636846419195,-0.034764048156402,0.463096946195143,-0.075068618875653,0.94016011586115,0.999893216865001
"ENSG00000152580",2.61643614216533,0.308977297516067,0.63115095311623,0.489545798814895,0.62445533858796,0.999893216865001
"ENSG00000114771",5.369436010208,0.563960708876661,0.473051975175289,1.19217493736853,0.233192658449162,0.999893216865001
"ENSG00000152601",7.73493945110009,-0.0417304161873783,0.356096914280283,-0.117188367868115,0.906710784501169,0.999893216865001
"ENSG00000229619",2.99473788695089,0.019694614088192,0.55846641724765,0.0352655298151231,0.971868009446749,0.999893216865001
"ENSG00000181467",5.3617787416137,-0.0249927696351412,0.424495956396399,-0.0588763432455472,0.953050600712638,0.999893216865001
"ENSG00000114790",3.36229755238504,-0.317957218060461,0.514244806728339,-0.618299327286018,0.536378045263983,0.999893216865001
"ENSG00000174953",5.98805076777898,0.0195771532592364,0.401956166108921,0.0487046969542728,0.961154632691936,0.999893216865001
"ENSG00000196549",5.05092952395771,-0.0509278570449879,0.435070744999395,-0.117056496283285,0.906815283597253,0.999893216865001
"ENSG00000174928",1.49555535722541,0.0187540895710499,0.779286508116826,0.0240657182893745,0.980800188240143,0.999893216865001
"ENSG00000284952",5.48806670522489,0.108187569169025,0.423956500355085,0.255185541626116,0.79857979759664,0.999893216865001
"ENSG00000169359",5.98844364923365,0.184479329384421,0.412254264014595,0.447489196565084,0.654521886493405,0.999893216865001
"ENSG00000163655",5.48689449746129,-0.150394680135109,0.410792629477983,-0.366108516421591,0.714284102852347,0.999893216865001
"ENSG00000169282",5.18510369616648,-0.181357758700186,0.444370828959675,-0.408122556390045,0.683183700708217,0.999893216865001
"ENSG00000114850",8.66950121281798,-0.0487835728933919,0.338171205094138,-0.144257027678663,0.8852975102467,0.999893216865001
"ENSG00000163659",5.86104024159763,-0.100830732309104,0.401953465336811,-0.250851755251355,0.801928725641445,0.999893216865001
"ENSG00000163660",5.80154747639727,0.0402389435008719,0.410058952351761,0.0981296549437451,0.9218293399198,0.999893216865001
"ENSG00000197415",5.92524751286138,-0.0799184646567987,0.401468617488622,-0.19906528474561,0.842211676492164,0.999893216865001
"ENSG00000163661",8.48489183092668,-0.0912537171231097,0.343249316635346,-0.26585258207536,0.790352745233912,0.999893216865001
"ENSG00000174899",1.74744590804631,-0.243190113603088,0.704115655646873,-0.345383761393104,0.729805883475497,0.999893216865001
"ENSG00000174891",3.24225616087587,-0.262730434142134,0.518932712108662,-0.506289983290011,0.612653093784363,0.999893216865001
"ENSG00000178053",2.37011510843878,-0.0798249108817036,0.615087683060023,-0.129778100066286,0.896741989978986,0.999893216865001
"ENSG00000168827",5.73645673987798,-0.0630040743459258,0.406491615699275,-0.154994769664663,0.876825440680275,0.999893216865001
"ENSG00000079257",6.17298068101975,-0.150278822205216,0.395375330952779,-0.380091549574103,0.703877458374681,0.999893216865001
"ENSG00000118849",3.80486526945626,0.181633141113029,0.51511514132846,0.352606876677329,0.724383181495427,0.999893216865001
"ENSG00000118855",6.86170055702065,-0.0151203884079297,0.376735244682821,-0.0401353168341332,0.967985245713088,0.999893216865001
"ENSG00000283154",4.05255293620754,-0.180720958252692,0.470630702484392,-0.383997383295846,0.700980386933427,0.999893216865001
"ENSG00000151967",3.61813392198121,-0.0458756179753423,0.505109562836859,-0.0908231032445516,0.927633152183001,0.999893216865001
"ENSG00000248710",4.55174886419337,-0.159415875522198,0.447386149195564,-0.356327248415804,0.721595505458989,0.999893216865001
"ENSG00000068885",4.80318363442765,-0.0543255820655791,0.441555153072279,-0.123032381544161,0.902081455988681,0.999893216865001
"ENSG00000113810",6.04261883084752,-0.475373970500622,0.383010289900145,-1.24115195605987,0.214549619166693,0.999893216865001
"ENSG00000213186",2.42739603016697,-1.04152535309902,0.563562236398592,-1.84811061818979,0.0645863420301751,0.999893216865001
"ENSG00000186432",6.98605922907548,0.019577790881745,0.37483910929809,0.0522298511444167,0.958345547614213,0.999893216865001
"ENSG00000169255",3.55379618986449,-0.207855373278411,0.504916219410384,-0.411663094366693,0.680586378913812,0.999893216865001
"ENSG00000169251",5.92483450098332,-0.000658611828609194,0.403102955155153,-0.00163385512357679,0.998696372802311,0.999893216865001
"ENSG00000114209",4.99004230648249,0.0195764696746528,0.436969396626718,0.0448005508527089,0.964266286018312,0.999893216865001
"ENSG00000163536",2.18901955609234,1.38900740943701,0.835344525100774,1.66279584973571,0.0963533076970455,0.999893216865001
"ENSG00000173905",8.04622025049202,0.0344979765657857,0.353331337774668,0.0976363341645804,0.922221071839345,0.999893216865001
"ENSG00000085276",5.04914228574644,-0.142413457680333,0.42958403642948,-0.331514780819169,0.740255678144628,0.999893216865001
"ENSG00000184378",1.68637559118669,0.242285651101978,0.757987905894807,0.31964316213721,0.749238850878197,0.999893216865001
"ENSG00000085274",3.99127551014381,0.0194795080362043,0.486265429102557,0.0400594137900269,0.968045758914002,0.999893216865001
"ENSG00000008952",7.29722495576305,0.0359775498756131,0.368924169785912,0.0975201757491004,0.922313312662412,0.999893216865001
"ENSG00000173889",5.48756058040746,-0.06662328974333,0.41497363012161,-0.160548249111168,0.872449217221969,0.999893216865001
"ENSG00000163558",6.04943705206369,-0.0392195858295865,0.397415960267804,-0.0986864890961045,0.921387196634587,0.999893216865001
"ENSG00000136603",6.29937575213327,0.0386010365576906,0.394486128569368,0.0978514420714361,0.922050258478021,0.999893216865001
"ENSG00000013297",4.49219672874125,-0.0846788359158296,0.516307812852695,-0.164008434131499,0.869724504244313,0.999893216865001
"ENSG00000163584",5.11332425486234,-0.376204076658709,0.417169761962721,-0.901800923654497,0.367162629051272,0.999893216865001
"ENSG00000163577",5.05331117609379,-0.0506733459887896,0.431700099650237,-0.117380899448124,0.906558219461394,0.999893216865001
"ENSG00000154310",5.61521455124982,-0.0226540874894213,0.415342156555824,-0.0545431932007038,0.956502396587961,0.999893216865001
"ENSG00000075651",3.86855012486428,0.212166868161505,0.508695442325109,0.417080340236091,0.676619644388145,0.999893216865001
"ENSG00000075420",8.10992070428197,-0.00976814446693765,0.350498595965306,-0.0278692827286091,0.977766407754545,0.999893216865001
"ENSG00000144959",6.92176953081934,-0.0658344224384063,0.373979836431544,-0.176037358234572,0.860264593087364,0.999893216865001
"ENSG00000114346",5.11248223495571,-0.376047548427509,0.415663975733586,-0.904691217861351,0.365628994948288,0.999893216865001
"ENSG00000177694",3.3099450812699,-0.0867678581613617,0.533558131280602,-0.162621189846941,0.870816701999736,0.999893216865001
"ENSG00000177565",6.04826660388294,-0.190956447230067,0.392890522030693,-0.486029660993322,0.626946136230434,0.999893216865001
"ENSG00000172667",6.98679743369427,0.233541521236256,0.386322981606527,0.6045240183876,0.545495305615771,0.999893216865001
"ENSG00000121879",5.73797582892849,-0.0628593213895609,0.406555544110266,-0.154614350487156,0.877125355997537,0.999893216865001
"ENSG00000121864",3.80318369631052,-0.193263565857613,0.484830861028683,-0.398620594092462,0.690172784814763,0.999893216865001
"ENSG00000171109",5.42399899044768,-0.173146197585061,0.411789875689812,-0.420472206352849,0.67414052920537,0.999893216865001
"ENSG00000114450",6.42259132329422,-0.143938498789617,0.382568936798423,-0.376241991820311,0.706736999989717,0.999893216865001
"ENSG00000136518",5.17521607433992,-0.182042729364829,0.419910399041265,-0.433527556784654,0.66463155091442,0.999893216865001
"ENSG00000136522",4.36360977140107,-0.243526350978741,0.451567278304185,-0.539291402807747,0.589685800031474,0.999893216865001
"ENSG00000136521",5.4870906204677,-0.0668302349872259,0.414947028587231,-0.161057268477768,0.872048295605768,0.999893216865001
"ENSG00000058056",3.92843281253863,-0.353655276018762,0.470825629466649,-0.751138540226415,0.452569283425531,0.999893216865001
"ENSG00000163728",5.24029170882512,0.112676491703611,0.433158198905652,0.260127805472184,0.794765190344463,0.999893216865001
"ENSG00000114416",6.98605922907548,0.019577790881745,0.37483910929809,0.0522298511444167,0.958345547614213,0.999893216865001
"ENSG00000205981",3.11727034022903,-0.0563215841926161,0.53983694869018,-0.1043307323244,0.916906890119213,0.999893216865001
"ENSG00000058063",6.42481856353742,-0.0722228875539196,0.38596324359654,-0.187123744947632,0.851563611198386,0.999893216865001
"ENSG00000043093",5.11440097853732,0.0667982795189345,0.435080240032219,0.153530942968101,0.877979590605643,0.999893216865001
"ENSG00000078070",3.80310131159467,-0.07368930837042,0.490930671493069,-0.150101251865785,0.880684732329739,0.999893216865001
"ENSG00000176597",2.67726791726168,-0.359271198599661,0.576326241477117,-0.623381641757026,0.533033759007102,0.999893216865001
"ENSG00000114796",4.49288039200153,0.360560640469622,0.482801655484675,0.746809039226808,0.455178838476891,0.999893216865001
"ENSG00000163872",5.80119209572415,-0.0417386465387665,0.405462083456856,-0.102940936382792,0.918009847727496,0.999893216865001
"ENSG00000283765",4.55221361342065,-0.0584681329162213,0.45287367740628,-0.12910472794772,0.897274780959622,0.999893216865001
"ENSG00000180834",1.24888622240184,0.434797981542889,0.903554925883575,0.481208135872544,0.630368579077721,0.999893216865001
"ENSG00000175193",4.99004230648249,0.0195764696746528,0.436969396626718,0.0448005508527089,0.964266286018312,0.999893216865001
"ENSG00000114770",5.17690097853732,0.0898741699279705,0.434112690268786,0.207029584581653,0.83598675383664,0.999893216865001
"ENSG00000145191",4.80190097704722,-0.0544655198214773,0.441502076907553,-0.123364130476972,0.901818759798495,0.999893216865001
"ENSG00000161202",6.36106529133557,0.057527215781025,0.393668890739815,0.146130967252493,0.883818000479569,0.999893216865001
"ENSG00000161203",9.04457615166847,0.0328702831894725,0.334685152621331,0.0982125526992305,0.92176351504186,0.999893216865001
"ENSG00000161204",5.30132957445896,-0.0475739058439953,0.422468429252208,-0.11260937516255,0.910340252027563,0.999893216865001
"ENSG00000214160",5.61306670522489,0.150611142352444,0.421758745199576,0.357102594947201,0.721015001904353,0.999893216865001
"ENSG00000284753",1.99592996892209,0.549538406494425,0.74400406065201,0.738622859145198,0.460136039548421,0.999893216865001
"ENSG00000163888",0.87045213007202,-0.244403589381621,1.00869238331711,-0.242297447094718,0.808549691773971,0.999893216865001
"ENSG00000175166",8.91885988487281,0.00611608793204965,0.335678012493527,0.0182201029093843,0.985463265495314,0.999893216865001
"ENSG00000114867",9.85572594091014,-0.00461697085489811,0.32100653579348,-0.0143827939312377,0.988524586425535,0.999893216865001
"ENSG00000175182",3.92838533482837,0.112246644076278,0.496968746324521,0.225862581714506,0.821308301280897,0.999893216865001
"ENSG00000114859",2.18287559464783,0.189310746180299,0.661815946960847,0.286047423078337,0.774841799944989,0.999893216865001
"ENSG00000163882",4.86427361919437,0.0691936373790065,0.448698960760822,0.154209488833405,0.877444560679507,0.999893216865001
"ENSG00000177383",4.80206247135691,-0.0544481011363751,0.441508673303517,-0.123322834699885,0.901851459373629,0.999893216865001
"ENSG00000156931",4.99004230648249,0.0195764696746528,0.436969396626718,0.0448005508527089,0.964266286018312,0.999893216865001
"ENSG00000113790",2.68086055070265,-0.0249779984077734,0.585231071816244,-0.0426805745810028,0.965956164696101,0.999893216865001
"ENSG00000073803",3.49265715793351,0.019463845554356,0.517830860329194,0.0375872645789834,0.970016762141157,0.999893216865001
"ENSG00000163900",4.11639251724082,0.0783695197697551,0.481959417578965,0.162606055429791,0.870828618910737,0.999893216865001
"ENSG00000163904",4.99004230648249,0.0195764696746528,0.436969396626718,0.0448005508527089,0.964266286018312,0.999893216865001
"ENSG00000073792",5.73709254599614,-0.142995617586351,0.403163679258305,-0.354683779673353,0.722826503873002,0.999893216865001
"ENSG00000136527",6.23501638444373,-0.20281616681019,0.38474929469379,-0.527138501895384,0.598097411339652,0.999893216865001
"ENSG00000244405",6.05126703457464,0.0395336716646384,0.401296448073911,0.0985148805936031,0.921523456431215,0.999893216865001
"ENSG00000058866",2.55871855253892,0.265020520853202,0.62437106091637,0.424459968506932,0.671230394078586,0.999893216865001
"ENSG00000113838",2.80640837679248,-0.105931274976397,0.564625274990368,-0.187613413122896,0.851179710809929,0.999893216865001
"ENSG00000090520",6.92284296227982,0.00224848359037939,0.375752815796037,0.00598394342199658,0.995225532424575,0.999893216865001
"ENSG00000283149",5.6136740805265,0.0625539097816793,0.417203320685122,0.149936270111548,0.880814895747319,0.999893216865001
"ENSG00000156976",7.85966695007062,-0.0107378512979373,0.354616483805041,-0.0302801809513196,0.975843602634303,0.999893216865001
"ENSG00000163918",2.86236341978043,-0.795047281129333,0.526359715868513,-1.5104637706126,0.130925127161943,0.999893216865001
"ENSG00000073849",2.5572239935974,0.479119989855911,0.651312919969518,0.735621811215312,0.461960885083458,0.999893216865001
"ENSG00000163923",2.29908235368586,-0.68228408266512,0.623419414184834,-1.0944222575379,0.273769826590525,0.999893216865001
"ENSG00000127241",3.86582718428676,0.211523805261374,0.516792625519706,0.409301129343048,0.682318686841555,0.999893216865001
"ENSG00000113916",5.05331728092269,0.241910070268528,0.448505168002437,0.539369638361032,0.589631826480394,0.999893216865001
"ENSG00000270959",1.49668230358704,0.0193485109355479,0.779343829682567,0.0248266685365671,0.980193219195428,0.999893216865001
"ENSG00000145012",6.30022412806003,-0.110787769546849,0.387497794005888,-0.285905549039502,0.774950463557304,0.999893216865001
"ENSG00000090530",4.93000093387067,0.30132739565406,0.459431575984785,0.655870017223282,0.511907761155103,0.999893216865001
"ENSG00000196083",4.55443965267405,0.267600491689725,0.474294087173284,0.564207943819372,0.572612622204783,0.999893216865001
"ENSG00000152492",6.6092532996134,-0.016585987317159,0.383376270524773,-0.043262947115782,0.965491927470236,0.999893216865001
"ENSG00000180611",2.86830911709383,-0.0629784390876001,0.561241404863961,-0.112212745784259,0.910654723324519,0.999893216865001
"ENSG00000198836",6.48593622160124,-0.124762821014885,0.381829197747206,-0.32675034217128,0.743856720710861,0.999893216865001
"ENSG00000172061",4.54868815992866,-0.257584603916911,0.448363376175931,-0.574499652745588,0.565629735471778,0.999893216865001
"ENSG00000133657",9.54354599874006,-0.017887317143732,0.326638637305572,-0.054761792087071,0.956328240199599,0.999893216865001
"ENSG00000145014",4.05453384518599,0.0493128347055713,0.483310036849294,0.10203147244167,0.918731694039846,0.999893216865001
"ENSG00000229334",1.37178607117351,-0.150231376031594,0.800651977488689,-0.187636301733503,0.851161766976089,0.999893216865001
"ENSG00000041802",4.99004230648249,0.0195764696746528,0.436969396626718,0.0448005508527089,0.964266286018312,0.999893216865001
"ENSG00000185112",3.61692620345127,-0.0460455948365926,0.512720035469725,-0.0898065057949379,0.928440978207364,0.999893216865001
"ENSG00000173950",4.18025822758462,-0.00885830309109304,0.47366958547675,-0.0187014394900976,0.985079279909452,0.999893216865001
"ENSG00000114331",6.17575433814083,0.0784667975691723,0.399824394189118,0.196253151907628,0.844412027639259,0.999893216865001
"ENSG00000184203",5.42545781373085,-0.0025897528242551,0.42039630340517,-0.00616026545257023,0.995084850392362,0.999893216865001
"ENSG00000242086",1.80739352287928,-0.173299703036439,0.696858604188224,-0.24868703922845,0.803602875139538,0.999893216865001
"ENSG00000061938",4.92777873815256,-0.00463545771853104,0.439837163211427,-0.0105390315013077,0.991591225141678,0.999893216865001
"ENSG00000072274",8.73540653978478,0.131753868638141,0.344580759059426,0.382359911788978,0.70219442118015,0.999893216865001
"ENSG00000161217",6.98605922907548,0.019577790881745,0.37483910929809,0.0522298511444167,0.958345547614213,0.999893216865001
"ENSG00000272741",3.92917101715742,-0.0108335464537688,0.486720420326766,-0.0222582534065358,0.982241949579954,0.999893216865001
"ENSG00000213123",2.18197813236232,-0.439651906248557,0.617274785784473,-0.71224666286963,0.476312046070936,0.999893216865001
"ENSG00000163960",6.11240943983381,0.0590325724903675,0.400526488389585,0.147387436790317,0.882826221217628,0.999893216865001
"ENSG00000163961",3.74108114523015,-0.106036330796955,0.493079280968175,-0.215049252503065,0.829728918806032,0.999893216865001
"ENSG00000185798",2.55401151883098,-0.292730287515227,0.57853392215187,-0.505986384387643,0.61286620797835,0.999893216865001
"ENSG00000174013",4.23899946185073,-0.302353629912644,0.454266960347485,-0.665585781720428,0.505675896909646,0.999893216865001
"ENSG00000163964",3.99203384518599,0.0195757295472986,0.484592206993762,0.0403962945849654,0.967777184332571,0.999893216865001
"ENSG00000174007",1.68350880699002,-0.0508756847042501,0.728378220696915,-0.069847893935615,0.944314726387788,0.999893216865001
